time_s,v_mph,v_veh_m_per_s,accel_m_per_s,delta_distance_km,total_distance_km,brake_force_n,power_demand_drag_kw,power_demand_rolling_resistance_kw,power_demand_acceleration_kw,power_demand_accessories_kw,power_demand_vehicle_kw,total_vehicle_energy_mj,average_e_veh_over_vkt_mj_per_km,eta,instant_fuel_req_kw,total_fuel_energy_mj,fuel_consumption_liters,fuel_efficiency_km_per_l,avg_fuel_mj_per_km
181,27.2,12.159488,0.6258560000000006,0.01184656,1.243620576000001,0.0,0.7498467597453414,3.2206835865600003,22.83026556518402,0.8571428571428572,27.65793876863222,1.2790813680068933,1.0285141567221001,0.18741422205806968,147.57652042043264,13.160257900563066,0.3848028625895633,3.2318381615743488,10.582213059622982
182,26.5,11.84656,-0.31292799999999943,0.012003024,1.255623600000001,732.4483999242032,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,1.2933389088197809,1.030037113685805,0.016428695165765086,52.17352008143734,13.260132920814,0.38772318481912277,3.2384537452558155,10.560595484836371
183,24.0,10.72896,-1.1175999999999995,0.01128776,1.266911360000001,3135.941127598919,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,1.2941960516769238,1.0215363856844117,0.016428695165765086,52.17352008143734,13.312306440895437,0.38924872634197183,3.25476045074317,10.50768574756124
184,22.7,10.147808000000001,-0.5811519999999994,0.010438384,1.277349744000001,1521.5367880910535,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,1.2950531945340666,1.0138595170329996,0.016428695165765086,52.17352008143734,13.364479960976874,0.39077426786482083,3.2687662649319327,10.462663044129332
185,19.4,8.672576,-1.4752320000000019,0.009410192,1.286759936000001,4192.1966041373835,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,1.2959103373912095,1.007111195441516,0.016428695165765086,52.17352008143734,13.416653481058312,0.3922998093876699,3.280042215693323,10.426695070072729
186,17.7,7.9126080000000005,-0.7599679999999989,0.008292592,1.2950525280000011,2041.1475523705972,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,1.2967674802483524,1.0013242337366808,0.016428695165765086,52.17352008143734,13.468827001139749,0.39382535091051896,3.2883930021413224,10.400216755640152
187,17.2,7.689088,-0.2235200000000006,0.007800848,1.3028533760000012,430.3490485917808,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,1.2976246231054953,0.9959866912188085,0.016428695165765086,52.17352008143734,13.521000521221186,0.39535089243336796,3.2954355255934646,10.377990931514594
188,18.1,8.091424000000002,0.4023360000000018,0.007890256,1.3107436320000012,0.0,0.22095382879779568,2.1431754748800005,9.766413499392048,0.8571428571428572,12.987685660212701,1.304547037364173,0.9952724587138576,0.14542621931310948,89.30773089995282,13.59174114671188,0.39741933177520117,3.2981375771156967,10.369488597837314
189,18.6,8.314944,0.22351999999999883,0.008203184,1.3189468160000013,0.0,0.2397754085654783,2.2023792172800003,5.575668848639972,0.8571428571428572,8.874966331628308,1.3154783633600935,0.9973702862027245,0.11766280998519696,75.42711526900351,13.674108569796358,0.3998277359589578,3.298787696247743,10.367444997718804
190,20.0,8.9408,0.6258559999999989,0.008627872,1.3275746880000012,0.0,0.29809575669196414,2.368149696,16.786959974399966,0.8571428571428572,20.310348284234788,1.330071020668025,1.0018803707923842,0.17375965745033253,116.88759394590944,13.770265924403814,0.4026393545147314,3.2971806484242445,10.372498096622193
191,22.2,9.924288,0.9834880000000013,0.009432544,1.3370072320000013,0.0,0.40768499782038775,2.6286461625600004,29.281254469632035,0.8571428571428572,33.17472848715528,1.35681355905372,1.0148139266412874,0.19275047431223563,172.11230532909445,13.914765874041317,0.4068644992409741,3.2861240892096863,10.407397612372304
192,24.5,10.95248,1.0281919999999989,0.010438383999999998,1.3474456160000012,0.0,0.5479791824852015,2.9009833776000002,33.78375694847996,0.8571428571428572,38.089862365708015,1.3924458544801517,1.0333967010956162,0.19556510953305226,194.76818976889376,14.09820612159031,0.4122282491693073,3.2686882054184223,10.46291290289099
193,27.3,12.204192,1.2517120000000013,0.011578336,1.3590239520000011,0.0,0.7581475714481557,3.23252433504,45.828400730112044,0.8571428571428572,50.67621549374305,1.4368288934098772,1.0572506034903761,0.19873951040807342,254.98812686862905,14.323084279909072,0.4188036339154699,3.245014708430879,10.539243446615178
194,30.5,13.63472,1.430527999999999,0.012919456000000001,1.3719434080000013,0.0,1.0572198898390428,3.6114282864000002,58.51454619647996,0.8571428571428572,64.04033722986186,1.4941871697716795,1.089102627017162,0.1996677454951996,320.7345135842259,14.6109456001355,0.4272206315829093,3.2113229244495245,10.649816541219524
195,33.5,14.975840000000002,1.3411200000000019,0.01430528,1.3862486880000013,0.0,1.4008777198428946,3.9666507408000005,60.25319562240009,0.8571428571428572,66.47786694018585,1.5594462718567035,1.1249397639514318,0.19973929257824052,332.8231820694248,14.937724447962324,0.4367755686538691,3.173823783853991,10.775645508104034
196,36.2,16.182848000000003,1.2070080000000019,0.015579344000000002,1.4018280320000014,0.0,1.7676306303823655,4.286350949760001,58.5984809963521,0.8571428571428572,65.50960543363732,1.625440008043615,1.1595145559506215,0.19971294129822426,328.0188304663449,15.26814545423021,0.4464370015856786,3.140035496656671,10.891596619342105
197,37.3,16.674592,0.4917439999999971,0.01642872,1.4182567520000013,0.0,1.9337142713416269,4.41659918304,24.598891705343856,0.8571428571428572,31.80634801686834,1.674097984768868,1.1803913377518447,0.19168751090318464,165.92811846220243,15.515118928694482,0.45365844820744095,3.1262654924735047,10.939569938105585
198,39.3,17.568672,0.8940799999999989,0.017121631999999998,1.4353783840000014,0.0,2.261744058681206,4.65341415264,47.12339478527994,0.8571428571428572,54.895695853744,1.717449006704174,1.1965130768641785,0.19917297784086235,275.6181910259194,15.735892083438543,0.4601138036093141,3.1196160009552583,10.962887736672595
199,40.5,18.10512,0.536448,0.017836895999999998,1.4532152800000013,0.0,2.475317297377096,4.7955031344,29.13736624128,0.8571428571428572,37.265329530199956,1.763529519396146,1.2135363174795026,0.19518402179590733,190.92407865827337,15.96916321828064,0.4669345970257497,3.112245888945903,10.988848959997602
200,42.1,18.820384,0.7152640000000012,0.018462752000000002,1.4716780320000014,0.0,2.7804308243731026,4.98495511008,40.38462942412807,0.8571428571428572,49.00715821572403,1.806665763269108,1.2276229745808331,0.1985107689485408,246.87405361080422,16.188062284415178,0.47333515451506364,3.1091669781166993,10.999730873481683
201,43.5,19.446240000000003,0.6258560000000024,0.019133312000000003,1.4908113440000013,0.0,3.0671398448270093,5.150725588800001,36.51163794432014,0.8571428571428572,45.58664623509001,1.8539626654945152,1.2435930763178533,0.19790388045649915,230.3474097119097,16.426673016076535,0.4803120764934659,3.103838976699729,11.018612839369782
202,45.1,20.161504,0.7152639999999977,0.019803872000000004,1.5106152160000013,0.0,3.4181839660141122,5.34017756448,43.26239399116786,0.8571428571428572,52.87789837880483,1.9031949378014625,1.2598806881086395,0.19898835930675918,265.73362664540895,16.674713534255194,0.48756472322383604,3.098286533142992,11.038359310591758
203,46.0,20.563840000000003,0.4023360000000018,0.020362672000000002,1.5309778880000013,0.0,3.6269310716711303,5.446744300800001,24.820719390720114,0.8571428571428572,34.751537620334105,1.947009655801032,1.2717425059250955,0.19380789028352666,179.30919927715618,16.897234947216475,0.4940711972870314,3.0986989251886654,11.036890264489868
204,46.8,20.921471999999998,0.3576319999999953,0.020742656,1.5517205440000013,0.0,3.8194723133014934,5.541470288639999,22.4465636229117,0.8571428571428572,32.664649081996046,1.980717749152197,1.2764655058612122,0.1923711424991369,169.80015119545595,17.07178962245278,0.49917513515943795,3.1085693871838735,11.001845460166033
205,47.5,21.234399999999997,0.31292799999999943,0.021077936,1.5727984800000012,0.0,3.9934351467776987,5.624355527999999,19.93451496959996,0.8571428571428572,30.409448501520515,2.0122547979439553,1.2794104416631644,0.1904414490045615,159.67872887163415,17.236529062486326,0.5039920778504773,3.1206809573435677,10.959146566880147
206,47.5,21.234399999999997,0.0,0.021234399999999997,1.5940328800000012,0.0,3.9934351467776987,5.624355527999999,0.0,0.8571428571428572,10.474933531920556,2.032696988960676,1.2751913805947808,0.1298365865513945,80.67782595142518,17.356707339897856,0.5075060625701127,3.1409139664805155,10.888550391694457
207,47.3,21.144992,-0.08940799999999882,0.021189695999999997,1.6152225760000012,189.83805497532433,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.038363027155208,1.2619703670828375,0.016428695165765086,52.17352008143734,17.42313301291429,0.5094483337109441,3.17053265094486,10.786831036043095
208,47.2,21.100288,-0.04470399999999941,0.021122639999999998,1.6363452160000012,54.938372413156344,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.0392201700123507,1.2462041322778856,0.016428695165765086,52.17352008143734,17.475306532995727,0.5109738752337931,3.202404849467697,10.679474210040844
209,47.0,21.01088,-0.08940799999999882,0.021055584,1.6574008000000011,187.48000844793987,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.0400773128694936,1.2308895427524182,0.016428695165765086,52.17352008143734,17.527480053077166,0.5124994167566422,3.2339564608461,10.575281520967744
210,47.0,21.01088,0.0,0.02101088,1.678411680000001,0.0,3.8686494683787247,5.5651517856,0.0,0.8571428571428572,10.290944111121583,2.0456513563536256,1.2188019070229685,0.12853371247345174,80.06416303619291,17.59359889463598,0.5144327162174264,3.2626456815211884,10.48229055140749
211,47.0,21.01088,0.0,0.02101088,1.699422560000001,0.0,3.8686494683787247,5.5651517856,0.0,0.8571428571428572,10.290944111121583,2.0559423004647472,1.20978875346032,0.12853371247345174,80.06416303619291,17.673663057672176,0.5167737736161454,3.288523231564603,10.399804894712098
212,47.0,21.01088,0.0,0.02101088,1.720433440000001,0.0,3.8686494683787247,5.5651517856,0.0,0.8571428571428572,10.290944111121583,2.066233244575869,1.200995747080961,0.12853371247345174,80.06416303619291,17.75372722070837,0.5191148310148646,3.3141673811102064,10.319333958486856
213,47.0,21.01088,0.0,0.02101088,1.741444320000001,0.0,3.8686494683787247,5.5651517856,0.0,0.8571428571428572,10.290944111121583,2.0765241886869905,1.1924149195232319,0.12853371247345174,80.06416303619291,17.833791383744565,0.5214558884135837,3.339581273687343,10.240804818694723
214,47.2,21.100288,0.08940799999999882,0.021055584,1.762499904000001,0.0,3.9182469384728895,5.5888332825600004,5.659603648511925,0.8571428571428572,16.02382672668767,2.089681574105895,1.1856350002421867,0.1597164720595807,100.3267009348299,17.923986815730075,0.5240931817464933,3.362951408996829,10.169638463554813
215,47.4,21.189695999999998,0.08940799999999882,0.021144991999999998,1.7836448960000009,0.0,3.968266512158531,5.612514779519999,5.683585019903924,0.8571428571428572,16.12150916872531,2.1057542420536013,1.1805905125936011,0.16010805067278705,100.69143369731515,18.024495883046146,0.5270320433639224,3.384319641392983,10.10542845353795
216,47.9,21.413216000000002,0.22352000000000416,0.021301456000000003,1.8049463520000009,0.0,4.095173887105764,5.671718521920001,14.35884612096027,0.8571428571428572,24.98288138712889,2.1263064373315284,1.178044120245147,0.18355437292345034,136.10616292725302,18.14289468135843,0.5304939965309482,3.4023878946850683,10.051763954787296
217,48.5,21.681440000000002,0.268224,0.021547328,1.826493680000001,0.0,4.250999196051954,5.742763012800001,17.446447687680003,0.8571428571428572,28.297352753674815,2.15294655440193,1.1787320032785051,0.18819373847506238,150.36288126782978,18.28612920345597,0.534682140451929,3.4160364482273433,10.011602779515757
218,49.1,21.949664,0.26822399999999647,0.021815552000000002,1.848309232000001,0.0,4.410728068932026,5.81380750368,17.662280030207764,0.8571428571428572,28.74395845996265,2.181467210008749,1.1802501292753094,0.18870937835397478,152.31865374515561,18.437469970962464,0.5391073090924696,3.4284625728993268,9.975316712026494
219,49.5,22.128480000000003,0.17881600000000475,0.022039072,1.870348304000001,0.0,4.519406478475879,5.861170497600001,11.870778839040316,0.8571428571428572,23.108498672259053,2.20739343857486,1.180204475206057,0.1801641521281775,128.2635774058901,18.577761086537986,0.5432093884952627,3.4431442894995405,9.932781528877188
220,50.0,22.352,0.22351999999999705,0.02224024,1.892588544000001,0.0,4.6577461983119415,5.92037424,14.988357119999804,0.8571428571428572,26.423620415454604,2.232159498118717,1.1794214358927855,0.18576088949086073,142.24533747592022,18.71301554397889,0.5471641971923652,3.4589042077521532,9.88752447186898
221,50.6,22.620224,0.268224,0.022486112,1.915074656000001,0.0,4.827445256394272,5.99141873088,18.201860886528,0.8571428571428572,29.877867730945127,2.2603102421919172,1.1802726515701516,0.18991963094638023,157.31848035962383,18.86279745289666,0.551543785172417,3.4722078418512745,9.84964079274863
222,51.0,22.79904,0.1788160000000012,0.022709632,1.937784288000001,0.0,4.942837527618218,6.0387817248,12.230499409920084,0.8571428571428572,24.06926151948116,2.2872838068171304,1.180360384270558,0.18198115903787426,132.26238170332687,19.007587883928135,0.5557774235066706,3.4866192940576384,9.808928682947462
223,51.5,23.02256,0.22351999999999705,0.022910800000000002,1.960695088000001,0.0,5.089645030042812,6.0979854672,15.438007833599796,0.8571428571428572,27.482781187985463,2.313059828170864,1.1797141954031676,0.18719184390260346,146.81612518483897,19.14712713737222,0.5598575186366146,3.5021322796106356,9.765479219363563
224,52.2,23.335488,0.312928000000003,0.023179024,1.983874112000001,0.0,5.30001765186107,6.18087070656,21.906982766592208,0.8571428571428572,34.24501398215614,2.3439237257559347,1.1814881355515836,0.19348621226783427,176.98942772600407,19.30902991382764,0.5645915179481765,3.5138220269580804,9.732991522512307
225,53.2,23.782528,0.44703999999999766,0.023559008,2.007433120000001,0.0,5.610488853892099,6.29927819136,31.89522395135983,0.8571428571428572,44.66213385375479,2.38337729967389,1.1872760670970144,0.19770095784008027,225.9075238769549,19.51047838962912,0.5704818242581614,3.5188379973549737,9.719117511436252
226,54.1,24.184864,0.4023360000000018,0.023983696000000002,2.031416816000001,0.0,5.900075951614898,6.4058449276800005,29.191324326912135,0.8571428571428572,42.354388063349894,2.426885560632442,1.1946763172961945,0.19710446136220014,214.8829497345535,19.730873626434875,0.5769261294279202,3.5211038508766337,9.712863195297516
227,54.6,24.408384,0.2235200000000006,0.024296624000000003,2.0557134400000012,0.0,6.065180571585246,6.46504867008,16.367285975040044,0.8571428571428572,29.754658073848148,2.4629400837010413,1.1980950436851938,0.18979467265380248,156.772883336523,19.91670154297041,0.5823596942389009,3.529972043629599,9.688461998366076
228,54.9,24.542496,0.13411199999999823,0.024475439999999998,2.080188880000001,0.0,6.165706397541297,6.50057091552,9.874329670655868,0.8571428571428572,23.397749840860023,2.4895162876583954,1.1967741543058312,0.18072966886137587,129.46269413466737,20.059819331706006,0.5865444249036843,3.546515475518476,9.64326822654008
229,55.0,24.5872,0.04470399999999941,0.024564847999999997,2.104753728000001,0.0,6.199460189953193,6.512411664,3.2974385663999564,0.8571428571428572,16.866453277496007,2.5096483892175736,1.1923715139834035,0.16297174947980214,103.49311050125498,20.176297234023966,0.5899502115211686,3.5676802667346417,9.58606081348818
230,54.9,24.542496,-0.04470399999999941,0.024564847999999997,2.1293185760000006,120.46772690003709,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.518510187284893,1.1827775400410034,0.016428695165765086,52.17352008143734,20.254130549315313,0.592226039453664,3.5954490923167173,9.512024540434624
231,54.6,24.408384,-0.13411199999999823,0.024475439999999998,2.1537940160000004,385.9535922791577,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.519367330142036,1.1697345760208646,0.016428695165765086,52.17352008143734,20.306304069396752,0.5937515809765131,3.6274328945074377,9.428155115366774
232,54.6,24.408384,0.0,0.024408384,2.1782024000000004,0.0,6.065180571585246,6.46504867008,0.0,0.8571428571428572,13.387372098808102,2.5264895876200115,1.1598966136572115,0.14756442553955493,90.72221878585222,20.377751938830396,0.595840699965801,3.6556791104149498,9.35530689839952
233,54.8,24.497792,0.08940799999999882,0.024453088,2.2026554880000004,0.0,6.132075346057218,6.48873016704,6.570895761407914,0.8571428571428572,20.04884413164799,2.5432076957352394,1.1546098378028506,0.17306442671301947,115.84613032517406,20.48103611338591,0.5988607050697633,3.67807650318851,9.298338403334505
234,55.1,24.631904000000002,0.13411200000000179,0.024564848,2.2272203360000002,0.0,6.233336946864726,6.524252412480001,9.910301727744132,0.8571428571428572,23.525033944231716,2.5649946347731793,1.1516573341727872,0.18097338666467613,129.99167655419427,20.60395501682559,0.6024548250533798,3.696908454177722,9.250972920725697
235,55.5,24.81072,0.17881599999999764,0.024721312000000002,2.2519416480000003,0.0,6.370078090943558,6.5716154064,13.309661122559824,0.8571428571428572,27.10849747704624,2.5903114004838184,1.1502568917735199,0.1867033995844674,145.19552154582996,20.741548615875605,0.606478029703965,3.713146293360736,9.210517792189082
236,55.7,24.900128,0.08940799999999882,0.024855424,2.2767970720000004,0.0,6.4391922628480405,6.59529690336,6.678811932671912,0.8571428571428572,20.57044395602281,2.6141508712003527,1.148170341287382,0.17443334246136596,117.92724754201632,20.873110000419526,0.6103248538134364,3.730467566205275,9.167751600314569
237,56.1,25.078944000000003,0.17881600000000475,0.024989536,2.3017866080000005,0.0,6.57891674925985,6.6426598972800015,13.453549350912358,0.8571428571428572,27.532268854595067,2.6382022276056616,1.1461541302032203,0.18725506819600193,147.0308340374357,21.00558904120925,0.6141985099768786,3.747626493080634,9.125776024677108
238,56.3,25.168352000000002,0.08940799999999882,0.025123648000000002,2.3269102560000006,0.0,6.649530640916251,6.666341394240001,6.750756046847911,0.8571428571428572,20.92377093914702,2.6624302475025328,1.1441912040386537,0.17532088771409984,119.34556807211663,21.138777242264027,0.6180929018205855,3.764661022875547,9.084483248873532
239,56.6,25.302464,0.13411199999999823,0.025235408,2.3521456640000005,0.0,6.7563960693298695,6.70186363968,10.180092155903866,0.8571428571428572,24.49549472205659,2.6851398803331348,1.141570405876502,0.18273301550718354,134.05073327372324,21.265475392936946,0.6217975261092673,3.782816053833354,9.0408836996827
240,56.7,25.347168000000003,0.044704000000002964,0.025324816000000003,2.3774704800000004,0.0,6.792270664002755,6.713704388160001,3.3993593948162255,0.8571428571428572,17.762477304121838,2.706268866346224,1.138297568408178,0.16614522240699464,106.90934741782888,21.38595543328272,0.6253203343065122,3.8020041082410083,8.995255929858157
241,56.7,25.347168000000003,0.0,0.025347168000000003,2.4028176480000005,3.0996076501624543,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.7155786764268566,1.1301642797101914,0.016428695165765086,52.17352008143734,21.465496867032353,0.6276461072231682,3.828300088772232,8.933468956705594
242,56.5,25.25776,-0.08940800000000237,0.025302464,2.4281201120000007,269.4365036070454,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.7164358192839995,1.1187402986611392,0.016428695165765086,52.17352008143734,21.517670387113792,0.6291716487460173,3.859233194692438,8.861864073680465
243,56.5,25.25776,0.0,0.02525776,2.453377872000001,1.2125036070382293,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.7172929621411424,1.1075721327534422,0.016428695165765086,52.17352008143734,21.56984390719523,0.6306971902688664,3.8899457772344364,8.791896329288823
244,56.5,25.25776,0.0,0.02525776,2.478635632000001,1.2125036070382293,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.7181501049982852,1.0966315782384768,0.016428695165765086,52.17352008143734,21.62201742727667,0.6322227317917155,3.9205101420120756,8.723354553662231
245,56.5,25.25776,0.0,0.02525776,2.503893392000001,1.2125036070382293,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.719007247855428,1.0859117470986268,0.016428695165765086,52.17352008143734,21.67419094735811,0.6337482733145645,3.95092735938261,8.656195593872992
246,56.5,25.25776,0.0,0.02525776,2.529151152000001,1.2125036070382293,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.719864390712571,1.0754060264692988,0.016428695165765086,52.17352008143734,21.72636446743955,0.6352738148374136,3.9811984894219035,8.590378020807014
247,56.5,25.25776,0.0,0.02525776,2.5544089120000013,1.2125036070382293,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.720721533569714,1.0651080650354827,0.016428695165765086,52.17352008143734,21.778537987520988,0.6367993563602627,4.011324582047584,8.525862043939258
248,56.4,25.213056,-0.04470399999999941,0.025235408,2.579644320000001,134.38345216503677,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.721578676426857,1.0550209016516106,0.016428695165765086,52.17352008143734,21.830711507602427,0.6383248978831119,4.041271660489699,8.462682757599085
249,56.1,25.078944000000003,-0.13411199999999823,0.025146,2.604790320000001,399.794300157284,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.7224358192839997,1.0451650554674967,0.016428695165765086,52.17352008143734,21.882885027683866,0.639850439405961,4.070936205683153,8.401015951135697
250,55.8,24.944831999999998,-0.13411200000000534,0.025011888,2.629802208000001,396.99615162693067,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.7232929621411426,1.0355504888758316,0.016428695165765086,52.17352008143734,21.935058547765305,0.64137598092881,4.100250533535178,8.3409537344815
251,55.1,24.631904000000002,-0.3129279999999959,0.024788367999999998,2.654590576000001,926.9734852458187,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.7241501049982855,1.0262034867550456,0.016428695165765086,52.17352008143734,21.987232067846744,0.6429015224516591,4.129078067628319,8.2827206073253
252,54.6,24.408384,-0.2235200000000006,0.024520144,2.6791107200000006,654.1775922791649,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.7250072478554284,1.017131254603553,0.016428695165765086,52.17352008143734,22.039405587928183,0.6444270639745082,4.1573528949522505,8.226388489061094
253,54.2,24.229568000000004,-0.17881599999999764,0.024318976000000003,2.7034296960000006,516.4380848605708,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.7258643907125713,1.0082986048225204,0.016428695165765086,52.17352008143734,22.091579108009622,0.6459526054973573,4.185182740951202,8.171686188361532
254,54.0,24.14016,-0.08940800000000237,0.024184864000000004,2.7276145600000006,246.41033346954225,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.726721533569714,0.9996725980116903,0.016428695165765086,52.17352008143734,22.14375262809106,0.6474781470202065,4.2126743158095765,8.118358419413576
255,53.7,24.006048000000003,-0.13411199999999823,0.024073104,2.7516876640000008,377.8292092807779,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.727578676426857,0.9912384723424251,0.016428695165765086,52.17352008143734,22.1959261481725,0.6490036885430555,4.239864445419792,8.066295618706707
256,53.6,23.961344,-0.044704000000002964,0.023983696000000002,2.775671360000001,108.71083532395801,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.728435819284,0.9829823006438337,0.016428695165765086,52.17352008143734,22.24809966825394,0.6505292300659046,4.2667896102359615,8.015394037229944
257,53.9,24.095456000000002,0.13411200000000179,0.024028400000000002,2.799699760000001,0.0,5.834882335102428,6.382163430720001,9.69446938521613,0.8571428571428572,22.76865800818142,2.740248719716662,0.9787652086367508,0.17947848688792895,126.86009561914105,22.337616476104227,0.6531466805878429,4.286479351744121,7.978575701311708
258,54.0,24.14016,0.04470399999999941,0.024117808000000004,2.8238175680000013,0.0,5.867418778967933,6.3940041792,3.2374851379199576,0.8571428571428572,16.35605095323075,2.7598110741973683,0.9773333466977592,0.16103278443647762,101.56969595022247,22.451831371888908,0.6564862974236522,4.30141128471673,7.950878847952864
259,54.1,24.184864,0.04470399999999941,0.024162512,2.8479800800000015,0.0,5.900075951614898,6.4058449276800005,3.2434804807679574,0.8571428571428572,16.406544217205713,2.7761923717825865,0.9747934654734611,0.16122904405608451,101.75923521259976,22.55349583747032,0.6594589426160912,4.318661702731619,7.919119939023698
260,54.1,24.184864,0.0,0.024184864,2.8721649440000014,0.0,5.900075951614898,6.4058449276800005,0.0,0.8571428571428572,13.163063736437756,2.790977175759408,0.9717329018968093,0.14637497184882586,89.92701122451723,22.649338960688876,0.6622613731195577,4.336905428246214,7.885807188059902
261,53.8,24.050752000000003,-0.13411199999999823,0.024117808000000004,2.8962827520000016,378.7252502906536,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.7979872790561986,0.9660615066412539,0.016428695165765086,52.17352008143734,22.720389226341855,0.6643388662673056,4.359646709025516,7.844672351362275
262,53.4,23.871935999999998,-0.17881600000000475,0.023961344,2.9202440960000016,509.26308856942006,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.7988444219133415,0.9584282443193886,0.016428695165765086,52.17352008143734,22.772562746423294,0.6658644077901548,4.385643776473345,7.798170974000415
263,53.0,23.69312,-0.17881599999999764,0.023782528,2.9440266240000015,505.71559969681186,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.7997015647704844,0.9509769857198421,0.016428695165765086,52.17352008143734,22.824736266504733,0.6673899493130038,4.411254060733933,7.752897368670237
264,52.6,23.514304000000003,-0.17881599999999764,0.023603712000000002,2.9676303360000014,502.19478367289105,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.8005587076276273,0.943702008182877,0.016428695165765086,52.17352008143734,22.87690978658617,0.6689154908358529,4.436480208122788,7.708813833404
265,52.1,23.290784000000002,-0.2235200000000006,0.023402544,2.9910328800000014,631.9432723364357,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.80141585048477,0.9366048328043685,0.016428695165765086,52.17352008143734,22.92908330666761,0.670441032358702,4.4612915016211705,7.665941574894222
266,52.4,23.424896,0.13411199999999823,0.023357840000000005,3.0143907200000015,0.0,5.3611711020591555,6.2045522035200005,9.424678957055876,0.8571428571428572,21.84754511977789,2.8127681944732306,0.9331133405536854,0.17749849325354605,123.08580607819566,23.016712969747427,0.673003303208989,4.4790132613419535,7.63561034640772
267,52.0,23.246080000000003,-0.17881599999999764,0.023335488,3.0377262080000014,496.96357122825873,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.824120538461691,0.929682382508414,0.016428695165765086,52.17352008143734,23.104342632827244,0.6755655740592761,4.496567505278862,7.605801527465122
268,51.9,23.201376,-0.044704000000002964,0.023223728000000003,3.0609499360000014,93.76153717314824,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.824977681318834,0.9229088160162684,0.016428695165765086,52.17352008143734,23.156516152908683,0.6770911155821252,4.520735637430964,7.5651404423717015
269,51.7,23.111968000000005,-0.08940799999999527,0.023156672,3.0841066080000012,226.14647022199745,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.8258348241759768,0.9162571802303845,0.016428695165765086,52.17352008143734,23.208689672990122,0.6786166571049743,4.544696296075333,7.525255324439198
270,51.5,23.02256,-0.08940800000000593,0.023067264,3.107173872000001,224.42607148306797,0.0,0.0,0.0,0.8571428571428572,0.8571428571428572,2.8266919670331196,0.9097308626677068,0.016428695165765086,52.17352008143734,23.26086319307156,0.6801421986278233,4.568418013569335,7.486180095257815
271,51.6,23.067263999999998,0.04470399999999941,0.023044911999999997,3.130218784000001,0.0,5.119351054698527,6.109826215679999,3.093596909567959,0.8571428571428572,15.179917037089343,2.834710496980236,0.9055950055215805,0.15616938308603034,97.20162004307242,23.335550763133817,0.6823260457056671,4.58757041989025,7.4549264359451906
272,51.8,23.156672,0.08940800000000237,0.023111967999999997,3.153330752000001,0.0,5.179109416755296,6.13350771264,6.211175190528165,0.8571428571428572,18.38093517706632,2.851490923087314,0.9042790456658424,0.16817553287642997,109.29613162321327,23.43879963896696,0.6853450186832444,4.601085097340468,7.4330292260337405
273,52.1,23.290784000000002,0.13411200000000179,0.023223728000000003,3.176554480000001,0.0,5.269616095281054,6.169029958080001,9.370720871424126,0.8571428571428572,21.666509781928042,2.871514645566811,0.9039714771606279,0.1770874384182307,122.34921898163009,23.55462231426938,0.6887316466160637,4.6121802237596095,7.415148225088641
274,52.5,23.4696,0.17881599999999764,0.023380192,3.199934672000001,0.0,5.39192344282086,6.2163929520000005,12.590219980799834,0.8571428571428572,25.055679232763552,2.894875740074157,0.9046671375527869,0.18367365375078532,136.4141166743487,23.68400398209737,0.6925147363186365,4.620745962765567,7.401402344034279
